Course Name,Student Name,Timestamp,Rating,Comment
Excel Shortcuts & Hacks for Beginners in 2022,Srinivas,2022-02-24 03:22:35+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Georg Freise,2022-02-23 17:57:46+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Mahmod Bassam,2022-02-23 17:26:41+00:00,5.0,Because this application is the best 🙂👌🏻👌🏻
Excel Shortcuts & Hacks for Beginners in 2022,Yogeahwaran,2022-02-23 16:06:07+00:00,5.0,Very useful for beginners
Advanced Excel in Tamil - Excel in தமிழ்,Yogeahwaran,2022-02-23 16:02:24+00:00,5.0,Nice video
Advanced Excel in Tamil - Excel in தமிழ்,Meenakshismdy 2007,2022-02-23 14:34:46+00:00,5.0,Super Anna nice
Excel Pivot Tables for Beginners | 2022 in Animation,Nadarajan,2022-02-23 14:29:50+00:00,5.0,"Clearly instructed, it is very easy to understand myself"
Excel Shortcuts & Hacks for Beginners in 2022,Nadarajan,2022-02-23 14:22:02+00:00,5.0,It grasp very utilitarian.
Advanced Excel in Tamil - Excel in தமிழ்,Nadarajan,2022-02-23 14:00:32+00:00,5.0,More informative and easy understand in tamil
Excel Pivot Tables for Beginners | 2022 in Animation,Deepak.s,2022-02-23 13:26:42+00:00,5.0,Excellent and esay understand and improves or skill
Excel Shortcuts & Hacks for Beginners in 2022,Deepak.s,2022-02-23 13:24:22+00:00,5.0,Impressive good
Advanced Excel in Tamil - Excel in தமிழ்,Deepak.s,2022-02-23 13:17:27+00:00,5.0,Nalla irukku brother continue
Excel Shortcuts & Hacks for Beginners in 2022,ISHA KUMARI,2022-02-23 12:50:05+00:00,2.5,
Advanced Excel for Beginners in animation for 2022,Ambika Ammie,2022-02-23 07:34:38+00:00,4.5,Very easy to understand plus not so boring like other courses assessments and Quizzes gave it a lively experience. Thankyou soo much for this course. Hope you could upload SQL Excel course also.
Excel Shortcuts & Hacks for Beginners in 2022,Kamalakannan,2022-02-23 03:15:22+00:00,5.0,Yes
Excel Shortcuts & Hacks for Beginners in 2022,Suraj Dadwal,2022-02-22 18:23:42+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Berfin Özel,2022-02-22 17:28:38+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Natasha Fraser-Monroe,2022-02-22 16:15:31+00:00,5.0,was a good match
Excel Pivot Tables for Beginners | 2022 in Animation,Banu,2022-02-22 15:15:55+00:00,5.0,Now our observation became easier
Excel Shortcuts & Hacks for Beginners in 2022,Banu,2022-02-22 15:10:18+00:00,5.0,Knowledgeable and clear instructions
Advanced Excel in Tamil - Excel in தமிழ்,Banu,2022-02-22 14:55:02+00:00,5.0,The way of teaching is very good manner
Advanced Excel in Tamil - Excel in தமிழ்,Manjula A,2022-02-22 14:15:27+00:00,5.0,Beginners can easily understood your teaching in Tamil is nice
Excel Shortcuts & Hacks for Beginners in 2022,Manjula A,2022-02-22 14:03:23+00:00,5.0,It is very easy and intrestingly explained
Excel Pivot Tables for Beginners | 2022 in Animation,Manjula A,2022-02-22 13:47:38+00:00,5.0,"Excellent teaching way
Very useful for beginners"
Advanced Excel for Beginners in animation for 2022,Krishna Yadav,2022-02-22 12:21:55+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Teresa M,2022-02-22 08:09:43+00:00,5.0,It is a great match for what I needed. I thought this would be more difficult. The teacher does a great job in explaining and the resources provided are extremely helpful so that I can follow along and do the problems myself.
Advanced Excel for Beginners in animation for 2022,Isaya Waigama,2022-02-21 19:07:45+00:00,4.5,The course is useful for beginners
Excel Shortcuts & Hacks for Beginners in 2022,Blessing Gbosu,2022-02-21 18:48:20+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Kavitha,2022-02-21 16:47:11+00:00,5.0,i understand very easy because of your teaching thank u so much sir
Excel Shortcuts & Hacks for Beginners in 2022,Kavitha,2022-02-21 16:39:32+00:00,5.0,"teaching method is extraordinary sir
very useful for beginners
thank you to Excel Master"
Advanced Excel in Tamil - Excel in தமிழ்,Kavitha,2022-02-21 16:34:36+00:00,5.0,beginners can easily understood your training in tamil very well
Advanced Excel in Tamil - Excel in தமிழ்,Deivegan S,2022-02-21 16:13:49+00:00,5.0,really wonderful video .....very useful ......
Excel Pivot Tables for Beginners | 2022 in Animation,Deivegan S,2022-02-21 15:38:36+00:00,5.0,Extraordinary way of teaching.......Nice
Advanced Excel for Beginners in animation for 2022,Sahil Singh,2022-02-21 14:00:56+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Gautam Kumar,2022-02-20 14:00:58+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Gautam Kumar,2022-02-20 13:59:13+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Gautam Kumar,2022-02-20 13:56:50+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Gautam Kumar,2022-02-20 13:53:58+00:00,5.0,nice session
Advanced Excel in Tamil - Excel in தமிழ்,Arulkumaran,2022-02-20 13:49:50+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Kamalakannan,2022-02-20 13:47:46+00:00,5.0,Yes
Excel Shortcuts & Hacks for Beginners in 2022,Arulkumaran,2022-02-20 13:44:20+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Harini,2022-02-20 05:51:03+00:00,5.0,Easy way to understand
Master Vlookup & XLookup in Excel through Animation,Harini,2022-02-20 05:43:53+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Muthulakshmi,2022-02-20 04:40:50+00:00,5.0,Yes
Excel Shortcuts & Hacks for Beginners in 2022,Harini,2022-02-20 03:39:52+00:00,5.0,Liked the course
Advanced Excel for Beginners in animation for 2022,Bhanuprakash bevara,2022-02-19 16:42:09+00:00,4.5,good
Excel Pivot Tables for Beginners | 2022 in Animation,Panji Kendogo,2022-02-19 10:57:32+00:00,4.5,
Excel Shortcuts & Hacks for Beginners in 2022,Clinton Ampoh,2022-02-18 15:33:16+00:00,5.0,yes
Excel Pivot Tables for Beginners | 2022 in Animation,Ornella Collard,2022-02-18 06:44:15+00:00,5.0,"Very helpful and detailed course.

Thank you"
Excel Shortcuts & Hacks for Beginners in 2022,Shanthi Palani,2022-02-18 04:08:02+00:00,5.0,Well explained course on the shortcuts
Excel Pivot Tables for Beginners | 2022 in Animation,Tamizh Kadhir,2022-02-17 20:48:51+00:00,5.0,This course to the point and explicit. Short and crisp and exactly what I was looking for.
Master Vlookup & XLookup in Excel through Animation,Tamizh Kadhir,2022-02-17 20:40:26+00:00,5.0,Excel keeps amazing me with what it can accomplish.
Excel Shortcuts & Hacks for Beginners in 2022,Tamizh Kadhir,2022-02-17 20:38:56+00:00,5.0,Never knew excel has these many things to do even at the vey basic level.
Excel Shortcuts & Hacks for Beginners in 2022,Varsha Tanti,2022-02-17 18:31:18+00:00,2.5,
Advanced Excel for Beginners in animation for 2022,Anthony,2022-02-17 13:50:23+00:00,4.5,
Excel Shortcuts & Hacks for Beginners in 2022,Dyera Andirana,2022-02-17 13:05:12+00:00,5.0,it's good I think. thanks for the explanation.
Excel Shortcuts & Hacks for Beginners in 2022,Damilola Toviho,2022-02-17 09:59:27+00:00,1.5,
Advanced Excel for Beginners in animation for 2022,"Rogator AG Emmericher Str.17, 90411, Nürnberg",2022-02-17 09:46:15+00:00,5.0,Nicely explained! Very well done!
Advanced Excel for Beginners in animation for 2022,Basant Shishir Mundu,2022-02-17 05:01:05+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Cheryl Campbell,2022-02-16 21:53:37+00:00,5.0,Good teaching
Advanced Excel for Beginners in animation for 2022,Alex Young,2022-02-16 20:56:46+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Shane McNab,2022-02-16 20:01:01+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Vedika Potphode,2022-02-16 19:49:35+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Kayden Keshane,2022-02-16 19:17:07+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Colman Domingo,2022-02-16 17:19:42+00:00,4.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Siarn Latchmanna,2022-02-16 10:18:24+00:00,3.5,
Excel Pivot Tables for Beginners | 2022 in Animation,Rajesh,2022-02-16 08:45:21+00:00,4.0,
Advanced Excel in Tamil - Excel in தமிழ்,Rajesh,2022-02-16 02:15:39+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Rajesh,2022-02-16 02:15:14+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Arpit Bajpai,2022-02-15 18:39:26+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Praveen R,2022-02-15 15:48:18+00:00,5.0,Easy to Understaing
Advanced Excel for Beginners in animation for 2022,Velma Prithviraj Reddy,2022-02-15 10:20:07+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Matt Damon,2022-02-15 08:35:52+00:00,4.0,
Excel Shortcuts & Hacks for Beginners in 2022,Ankit sharma,2022-02-15 07:14:43+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Simran thawani,2022-02-15 06:08:45+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Omkar Karalkar,2022-02-15 04:52:00+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Kabamba Bwalya,2022-02-15 02:55:07+00:00,4.5,
Excel Shortcuts & Hacks for Beginners in 2022,Kevin Chandler,2022-02-15 02:51:04+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Laith Alshara,2022-02-14 23:12:44+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Syed Mohd Shoeb,2022-02-14 06:58:08+00:00,3.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Aswath Rajkumar,2022-02-13 17:20:35+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Saimaneesha,2022-02-13 11:00:32+00:00,5.0,yes
Excel Shortcuts & Hacks for Beginners in 2022,Akash W,2022-02-13 06:21:43+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Abimbola Adegoke,2022-02-12 21:24:18+00:00,5.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Naveen Bhandari,2022-02-12 10:14:46+00:00,4.0,
Excel Pivot Tables for Beginners | 2022 in Animation,0930546547olx,2022-02-12 09:06:00+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Narmatha Palaniyappa,2022-02-12 06:31:21+00:00,5.0,The practice file is damn good. Exactly what I was looking for.
Excel Pivot Tables for Beginners | 2022 in Animation,Md.Allama Faysal,2022-02-12 06:03:42+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Ahmed mohamed Abd elrazek,2022-02-11 19:01:41+00:00,3.0,
Excel Shortcuts & Hacks for Beginners in 2022,Sagaya Rani,2022-02-11 16:12:43+00:00,5.0,Good for beginners
Advanced Excel in Tamil - Excel in தமிழ்,Ellusha DK,2022-02-11 13:48:07+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Swapnali Bhuite,2022-02-11 13:04:18+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Jihan Anindya Cahyani,2022-02-11 07:13:08+00:00,4.0,
Excel Pivot Tables for Beginners | 2022 in Animation,Ana Halimatus,2022-02-11 05:58:24+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Khristine B Velasco,2022-02-11 03:00:35+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Elias Fantahun,2022-02-10 21:42:09+00:00,5.0,It is nice pot
Excel Shortcuts & Hacks for Beginners in 2022,Javad Safraei,2022-02-10 20:01:28+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Gaurav kumar,2022-02-10 14:57:37+00:00,5.0,GOOD COURSE
Excel Shortcuts & Hacks for Beginners in 2022,Heber Camacho,2022-02-10 14:40:50+00:00,4.0,"fue una buena lección, son cursos cortos y fáciles de seguir"
Advanced Excel for Beginners in animation for 2022,Kaylyn23,2022-02-10 07:58:35+00:00,4.0,"all good, but without subtitle"
Excel Shortcuts & Hacks for Beginners in 2022,Jesús Ignacio Benavides Madroñero,2022-02-09 21:16:22+00:00,3.5,
Excel Shortcuts & Hacks for Beginners in 2022,Aekare Min,2022-02-09 16:49:43+00:00,2.5,
Excel Shortcuts & Hacks for Beginners in 2022,Fathimamary,2022-02-09 13:15:22+00:00,5.0,This shortcuts are very useful.
Excel Shortcuts & Hacks for Beginners in 2022,Frederick Didace.l,2022-02-09 12:55:56+00:00,5.0,It's very useful to us
Excel Shortcuts & Hacks for Beginners in 2022,Seshaakumar,2022-02-09 12:29:09+00:00,5.0,"Its very easy To understand....And Makes Me Feel comfortable In knowing things..
Thank you sir...!"
Excel Shortcuts & Hacks for Beginners in 2022,Deivegan S,2022-02-09 12:24:13+00:00,5.0,"Clear explanation and gud teaching
Extraordinary
satisfied 100 percent"
Master Vlookup & XLookup in Excel through Animation,Akash Jayaram,2022-02-09 12:19:27+00:00,5.0,
Excel Shortcuts & Hacks for Beginners in 2022,Akash Jayaram,2022-02-09 12:17:08+00:00,5.0,Nice video easy to learn
Excel Shortcuts & Hacks for Beginners in 2022,Praveen R,2022-02-09 05:35:28+00:00,5.0,Understanding methods are easy
Excel Shortcuts & Hacks for Beginners in 2022,Kaka,2022-02-09 04:00:35+00:00,5.0,Wow. The practice file blows my mind already. It's cool to use just the keyboard and navigate
Advanced Excel for Beginners in animation for 2022,Krystal Tucker,2022-02-08 18:36:22+00:00,4.5,"So far, teaching basic knoweldge of Excel in short, concise lessons. Exactly what I was looking for!"
Advanced Excel for Beginners in animation for 2022,Cristina S,2022-02-08 15:34:16+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Nikolaos Araouzos,2022-02-08 14:49:58+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Elizabeth Koh Featherbe,2022-02-07 17:23:28+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Sumit baluni,2022-02-06 06:24:13+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Josh Gindi,2022-02-05 19:57:35+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Chandrashekhar Purandare,2022-02-05 10:41:29+00:00,5.0,good
Advanced Excel for Beginners in animation for 2022,Devabalan Adiarul,2022-02-04 21:18:18+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Pooja Aggarwal,2022-02-04 15:41:28+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Abraham Carel Viviers,2022-02-04 09:36:28+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Pearlin Hannah D,2022-02-04 06:02:42+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Mahesh Kachare,2022-02-04 05:08:58+00:00,3.0,
Advanced Excel for Beginners in animation for 2022,Made Jerry Antara,2022-02-04 01:30:03+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Ayushi Dixit,2022-02-03 18:09:47+00:00,4.5,I didn't get certificate of this course.
Advanced Excel for Beginners in animation for 2022,Muskan chawla,2022-02-03 16:03:25+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Nazneen Shaikh,2022-02-03 12:26:24+00:00,5.0,This course is pretty amazing with the animation. Kadhi sir picked up the right topic and explained it beautifully with the twist and  things to remember are again emphasized within the same video. good time bounding within the sections which makes it easier to go back on some topic or to note down easily . I request you to launch more courses in this video pattern .
Advanced Excel for Beginners in animation for 2022,Anupma Gautam,2022-02-03 12:11:55+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Kunal Pralhad Rane,2022-02-03 10:59:08+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Smriti,2022-02-03 07:12:32+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Deepak bharti,2022-02-03 05:28:11+00:00,4.5,awesome
Advanced Excel for Beginners in animation for 2022,Sanchi,2022-02-02 04:27:04+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Kaka,2022-02-01 03:36:43+00:00,5.0,This is the best learning experience I ever got for a self paced one.
Master Vlookup & XLookup in Excel through Animation,Ranjth,2022-01-28 03:12:20+00:00,5.0,"I thought this course for my son, he enjoyed and learned a lot through animation."
Advanced Excel for Beginners in animation for 2022,Sandeep Singh,2022-01-27 10:19:44+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Hariniselvam,2022-01-26 14:05:15+00:00,5.0,This completely helped me understand better.....
Advanced Excel for Beginners in animation for 2022,Alastair Marshall,2022-01-26 12:33:07+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Jaya,2022-01-26 07:26:31+00:00,4.0,This course is very useful.
Master Vlookup & XLookup in Excel through Animation,Kamalakannan,2022-01-26 06:41:08+00:00,5.0,Nice 👍
Master Vlookup & XLookup in Excel through Animation,Lourdu,2022-01-26 06:22:40+00:00,4.0,This course is very useful and also easy to understand.
Master Vlookup & XLookup in Excel through Animation,Shrey,2022-01-26 06:05:02+00:00,5.0,one the best excel courses...
Master Vlookup & XLookup in Excel through Animation,Arulkumaran,2022-01-26 05:57:38+00:00,5.0,Good one
Master Vlookup & XLookup in Excel through Animation,Rakshan,2022-01-26 05:26:20+00:00,5.0,Best excel course..simple English and animation make it easier to remember.
Advanced Excel for Beginners in animation for 2022,Eshetu Belew,2022-01-25 08:32:23+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Zack,2022-01-24 18:21:46+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Samrat Das Gupta,2022-01-24 14:29:05+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Johnie Muskett,2022-01-24 12:34:07+00:00,1.0,
Advanced Excel for Beginners in animation for 2022,Aya Nabil Ragab Mohamed,2022-01-24 11:29:58+00:00,1.5,
Master Vlookup & XLookup in Excel through Animation,Mr Scooby,2022-01-24 09:31:06+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Mr Scooby,2022-01-24 08:26:44+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Tushar Patel,2022-01-24 07:23:49+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Valrie Ramsay,2022-01-23 17:29:23+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Deepak.s,2022-01-23 16:39:23+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Ranjita,2022-01-23 14:47:24+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Fathimamary,2022-01-23 14:36:28+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Abi,2022-01-23 13:23:11+00:00,5.0,Good explanation clearly understandable
Master Vlookup & XLookup in Excel through Animation,Abi,2022-01-23 13:22:51+00:00,5.0,Great course..
Advanced Excel for Beginners in animation for 2022,Shyla NM,2022-01-23 10:27:04+00:00,4.5,
Advanced Excel in Tamil - Excel in தமிழ்,Ku,2022-01-23 01:27:22+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Sandeep Singh,2022-01-22 12:08:08+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Suyash Mishra,2022-01-22 05:55:14+00:00,4.5,
Advanced Excel in Tamil - Excel in தமிழ்,Sathyam Pooja,2022-01-22 01:53:45+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Mokshess Rathore,2022-01-21 17:14:23+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Kanishka,2022-01-21 15:23:40+00:00,5.0,Great content
Advanced Excel for Beginners in animation for 2022,Milind Kale,2022-01-21 09:43:43+00:00,3.5,
Master Vlookup & XLookup in Excel through Animation,Danielle Ng,2022-01-20 23:23:58+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Waqas Ahmed,2022-01-20 18:56:13+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Kathiam Jaret Santiago Gutiérrez,2022-01-20 16:03:54+00:00,4.0,
Advanced Excel for Beginners in animation for 2022,Loudru,2022-01-20 14:51:13+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Loudru,2022-01-20 14:47:03+00:00,4.0,It is very useful to understand
Master Vlookup & XLookup in Excel through Animation,Kavi priyan,2022-01-20 14:02:08+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Rajesh,2022-01-20 11:35:32+00:00,5.0,"HAI,  
ACTUALLY I'AM WORKING IN A SOFTWARE COMPANY. AND I HAVE SOME DOUBTS REGARDED TO EXCEL. SO I SEARCHED FOR EXCEL COURSE VIDEOS. AMONG OTHERS YOURS VERY UNIQUE , EASY TO UNDERSTAND AND VERY USEFUL  FOR MY PROFESSIONAL GROWTH THANK YOU for MAKING THIS KIND OF VIDEOS,(YOU ARE APPRECIATED) 
#KADHIRAVAN JAYACHANDIRAN."
Advanced Excel for Beginners in animation for 2022,Ajay Pundhir,2022-01-20 05:41:12+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Rajesh,2022-01-20 03:23:31+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Gowtham,2022-01-19 14:38:25+00:00,5.0,Great course.
Master Vlookup & XLookup in Excel through Animation,Kulasekaran S,2022-01-19 12:39:07+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Kulasekaran S,2022-01-19 12:37:46+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Seshaakumar,2022-01-19 08:55:58+00:00,5.0,The way you clearly explain things....is very Easy for Understanding....and This makes Excel look very easy....!
Advanced Excel for Beginners in animation for 2022,Abdisalan Moallin Hirsi,2022-01-19 08:09:44+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Nagarajan Sainath,2022-01-19 05:20:06+00:00,4.5,
Master Vlookup & XLookup in Excel through Animation,Poornima V,2022-01-18 16:12:30+00:00,5.0,Good course.helpful
Master Vlookup & XLookup in Excel through Animation,Jayarakkini,2022-01-18 14:38:18+00:00,4.5,It is very easy to understand
Master Vlookup & XLookup in Excel through Animation,Werner Reimers,2022-01-18 08:59:36+00:00,5.0,Easy to follow
Master Vlookup & XLookup in Excel through Animation,Nagarajan Sainath,2022-01-18 07:53:49+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,W T Maduwantha,2022-01-18 07:48:42+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Huda Mohammed,2022-01-17 23:00:27+00:00,2.0,
Master Vlookup & XLookup in Excel through Animation,Jayanthi,2022-01-17 13:09:39+00:00,5.0,Good course. Easy to learn
Advanced Excel for Beginners in animation for 2022,Shagun Preet Kaur,2022-01-17 08:03:21+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Deepak.s,2022-01-17 04:59:18+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Ali Ghayyib,2022-01-16 20:36:10+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Basit Tole,2022-01-16 19:19:57+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Shahab Hamdavi,2022-01-16 17:19:52+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Vibhav Shah,2022-01-16 16:31:30+00:00,3.5,
Advanced Excel for Beginners in animation for 2022,Jayarakkini,2022-01-16 16:05:22+00:00,4.5,It is easy to understand and very useful
Master Vlookup & XLookup in Excel through Animation,Murali.P,2022-01-16 15:21:04+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Vaibhavi,2022-01-16 13:49:03+00:00,5.0,Good course and content.learned a lot thank you
Advanced Excel for Beginners in animation for 2022,Ashwani,2022-01-16 10:57:41+00:00,5.0,Explaination is very Understanding.
Advanced Excel for Beginners in animation for 2022,Frank van Ewijk,2022-01-16 09:33:27+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Divy Jain,2022-01-16 08:46:59+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Karen M.,2022-01-16 07:04:22+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,susmitha sivaraj,2022-01-15 18:03:51+00:00,3.0,
Advanced Excel for Beginners in animation for 2022,Berkay Gunes,2022-01-15 13:40:38+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,L. Dinesh Kumar,2022-01-15 06:45:07+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Mohammed Waheed,2022-01-14 17:08:52+00:00,4.0,it is great
Advanced Excel for Beginners in animation for 2022,Sowmya,2022-01-14 13:52:29+00:00,3.5,
Master Vlookup & XLookup in Excel through Animation,Rb,2022-01-14 08:58:18+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,GOWTHAMAN A M,2022-01-14 07:12:38+00:00,4.0,I have the knowledge of basic excel and upto this I have expected what would you teach and its same but the way of presenting is too good.
Master Vlookup & XLookup in Excel through Animation,Praveen,2022-01-13 12:44:21+00:00,5.0,Good...he made it easy to understand the formulas and features..
Master Vlookup & XLookup in Excel through Animation,Sujithkumar Sivakumar,2022-01-13 09:14:17+00:00,5.0,Teaching is very clear and informative. Use of animation in the videos makes it easy for us to understand and remember the contents taught.
Master Vlookup & XLookup in Excel through Animation,Vaishali Singh,2022-01-13 05:37:26+00:00,4.5,
Advanced Excel for Beginners in animation for 2022,Rohit yashwantrao patil,2022-01-13 04:59:24+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Sanjay,2022-01-12 15:48:16+00:00,5.0,"Learned a lot, thank you for the course."
Advanced Excel for Beginners in animation for 2022,Sanjay,2022-01-12 15:44:44+00:00,5.0,"Best excel course, simple  and understandable videos."
Master Vlookup & XLookup in Excel through Animation,Venkatesh prasatg,2022-01-12 14:10:50+00:00,1.0,
Advanced Excel for Beginners in animation for 2022,Venkatesh prasatg,2022-01-12 14:07:54+00:00,5.0,Nice
Master Vlookup & XLookup in Excel through Animation,Poornima,2022-01-12 13:41:00+00:00,5.0,Easily understandable and useful
Master Vlookup & XLookup in Excel through Animation,Yogaraj,2022-01-12 08:56:23+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Yogaraj,2022-01-12 08:53:41+00:00,5.0,Awesome
Master Vlookup & XLookup in Excel through Animation,Santhiya,2022-01-12 05:55:28+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Keerthana,2022-01-12 05:38:29+00:00,5.0,This course is very useful for me.
Master Vlookup & XLookup in Excel through Animation,Jagathesh,2022-01-12 05:21:51+00:00,5.0,Concept was useful.and I had a great experience and learning more about x Loop Excel
Advanced Excel for Beginners in animation for 2022,Sowmiya. M,2022-01-12 05:12:37+00:00,5.0,Answer
Master Vlookup & XLookup in Excel through Animation,Sowmiya. M,2022-01-12 05:06:09+00:00,5.0,
Advanced Excel for Beginners in animation for 2022,Manoj Kumar Saxena,2022-01-11 23:19:22+00:00,5.0,
Master Vlookup & XLookup in Excel through Animation,Jib M,2022-01-11 15:37:37+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Seenivasan.P,2022-01-11 13:37:10+00:00,5.0,Awesome
Master Vlookup & XLookup in Excel through Animation,Priya,2022-01-11 13:27:48+00:00,5.0,Clear content
Master Vlookup & XLookup in Excel through Animation,Devadharshini.S,2022-01-11 13:02:05+00:00,5.0,Awesome
Advanced Excel for Beginners in animation for 2022,Devadharshini.S,2022-01-11 12:59:03+00:00,5.0,Awesome
Master Vlookup & XLookup in Excel through Animation,Surendhar,2022-01-11 12:53:08+00:00,5.0,Very nice
Advanced Excel for Beginners in animation for 2022,Revathi.k,2022-01-11 12:45:35+00:00,5.0,Nice
Master Vlookup & XLookup in Excel through Animation,Revathi.k,2022-01-11 12:43:00+00:00,5.0,Nice
Master Vlookup & XLookup in Excel through Animation,Kalphana.s,2022-01-11 12:36:00+00:00,5.0,Very nice
Advanced Excel for Beginners in animation for 2022,Kalphana.s,2022-01-11 12:28:51+00:00,5.0,Easy learning
Advanced Excel for Beginners in animation for 2022,Dipak Choubey,2022-01-11 05:48:13+00:00,4.0,
Master Vlookup & XLookup in Excel through Animation,Sakthi Kumaran,2022-01-11 05:05:47+00:00,5.0,
